"Sat, Dec 20, 2014, 8:15 AM",south sound drift dive,day island wall,"day island blvd. w. 19 st. sw (cross street) · tacoma, wa","read this all before you just 'jump in' unless you are already familiar with this dive profile. 2.1 ebb > 10:40 am > 2.1 flood splash ~ 9 am. this is a fairly low exchange but a long swim in current with nothing but a compass and judgement to orient you. the last time i did this profile expecting it to be an easy one we had ~ 1/2 knot the whole dive....all the way out. it didn't slack until the end of the dive. the 'wizard' misses it sometimes. you need the skill and judgement to save your own butt on this shore dive. just saying...... that's why it's an advanced site. drift from the south entrance to the north entrance, or just go out and back, your choice but you should be ready to change your decision based on conditions. this is the most difficult profile on diw due to the long swim, exposure to current and depth. you definitely want current experience and be comfortable with long swims on an exposed shelf (nothing to grab onto-i sometimes bring a plastic garden trowel). if you have diw experience (up north), and want to expand your options on south diw this is a lower current exchange to give it a try.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/218849172/
"Fri, Dec 19, 2014, 8:00 AM",mukilteo crabbin' and slacker dive,mukilteo oil dock,"920 1st street · mukilteo, wa",copy meetup,https://www.meetup.com/Marker-Buoy-Dive-Club/events/219249297/
"Wed, Dec 17, 2014, 6:00 PM",alki night dive,alki cove 2,"1660 harbor ave sw · seattle, wa",6:00 meet and splash whenever you like. current is not an issue at this site. it will be on a low tide. a little longer walk to the water.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/218867939/
"Sun, Dec 14, 2014, 9:15 AM",edmonds dive,edmonds underwater park.,"50 railroad ave · edmonds, wa",kevin devine,https://www.meetup.com/Marker-Buoy-Dive-Club/events/218867887/
"Sat, Dec 13, 2014, 4:30 PM",2 island night dive,keystone jetty,"1372 s engle rd 48° 9.44' n 122° 40.27' w · coupeville, wa","i need diver's......for 2 keystone, night dives on saturday dec 13th. i have obtained a special activity permit to allow marker buoy members an opportunity to do two night dives at keystone. meetup 4:30pm, 1st dive is 5:30pm. max current on flood is 7:42pm @ .4kts. 2nd splash is 8:40pm with slack at 9:10pm. restroom will be open. ferry departures schedule is 10:30 and 11:30 pm back to mukilteo. you must have night and current experience for this dive. have primary, secondary and tank lights. you can eat dinner during surface interval, i like kfc lol",https://www.meetup.com/Marker-Buoy-Dive-Club/events/218823749/
"Sat, Dec 13, 2014, 8:30 AM",crabbing at mukilteo,mukilteo t-dock,"701 front street · mukilteo, wa",meet at 08:30 am and splash when ready you will need a crabbing license and a goodie bag.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/219198738/
"Wed, Dec 10, 2014, 6:00 PM",north sound night dive,mukilteo t-dock,"701 front street · mukilteo, wa","go deep or stay shallow....something for everyone. octos, wolfeels, sailfin sculpins, and anemones....are almost certain to be found...... current should is usually not an issue.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/218867831/
"Sun, Dec 7, 2014, 9:45 AM",dive changed to redondo beach,redondo beach,"redondo beach dr. s. & redondo way s. · federal way, wa","meet @ 9:45/ splash @ 10:30... those interested may make a 2'nd dive before dark. this will be a good dive for practicing/ refreshing basic skills with your buddy... i will be available to mentor those asking for assistance... randy w. reports that the mast pier suffered some damage in last weekend's storm; should provide some interest... lots of critters to see here: stubby squid, juvenile wolfies, sailfin sculpin & more...",https://www.meetup.com/Marker-Buoy-Dive-Club/events/218751007/
"Sat, Dec 6, 2014, 8:30 AM",2 tank south seattle dive,three tree point north,"sw 3 tree point ln and sw 170th st. burien wa · burien, wa","this dive is for all skill levels. great spot to practice skills, work on your buoyance and weight issues if any. three tree is not current sensitive, so 8:30am meetup, 9:15am splash. 2nd splash at 11:45am, meetup 11am . slack is 9:59am and 2:40pm. current peak is 11:18am @ .2kts. we can debrief at the the elliott bay pub afterwards. if your doing only one dive recommend the 11:45am dive, so you may attend the debriefing. no restroom facilities, limited parking, carpool if possible. *i noticed that the map is not correct. drive directions are: head towards airport on hwy 518. when freeway ends turn left on 1st ave south. turn right on sw 152nd st. stay on 152nd until it ""y's"" and changes to maplewilder ave sw, about 2 miles. in about 1 1/2 to 2 miles on rightside you will see sw 170th st turn there, parking is directly in front of you, if available. if not anywhere along the street, but please do not block any driveways. residents here have been very kind to us and we would like to keep it that way. if in doubt, ask! call me if you have trouble locating site.206-931-2963",https://www.meetup.com/Marker-Buoy-Dive-Club/events/218890962/
"Wed, Dec 3, 2014, 7:15 PM",cookie exchange @ the holiday party,sunset hill community club,"3003 northwest 66th street · seattle, wa","bake and share holiday cookies! ***thanks to all who rsvp’d. please bring eight ½-dozen packets of cookies. we have seven people bringing cookies for the exchange (there were a few extra rsvp’s). the extra ½ dozen is for a cookie raffle.*** you must rsvp to meet up or catherine knowlson ccknowlson@aol.com by friday nov 28th. please bring packets of ½ dozen cookies for each participant. you will get to take home ½ dozen from each participant. we will inform the participants of the final count on friday, nov 28. if possible, bring a plate of extra cookies for snacking at the party (there will be other sweet treats at the party). while we encourage participants to contribute homemade cookies, we appreciate that not everyone has the time or inclination to bake. not a problem! all cookies are invited to the cookie exchange. any questions? please ask catherine @ ccknowlson@aol.com happy baking!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/218603776/
"Wed, Dec 3, 2014, 7:00 PM",2014 mbdc holiday party,sunset hill community club,"3003 northwest 66th street · seattle, wa","welcome to the 2014 mbdc holiday party!! it's not your normal club meeting, folks. this is our holiday party and your presence is kindly requested. featured at this event: food -- yes, we love to eat! finger foods and snacks will be provided we will also provide plates, napkins, cups and utensils. byob -- water, soda and spiced cider will be provided. please byob for any drinks beyond that. gift exchange - a new feature for 2014. bring a wrapped new or ""vintage"" scuba-related gift (value of $20.00 or less) for the white elephant gift exchange. numbers are drawn by the participants and gifts selected in numerical order. some ""stealing"" by those with higher-order numbers is allowed until everyone has a gift. cookie exchange -- see the separate meet-up just for this element.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/qkmqhkysqbfb/
"Sun, Nov 30, 2014, 9:00 AM",edmonds sunday morning dive,bruce higgins underwater trails (edmonds underwater park),"main st & railroad av · edmonds, wa",josh s,https://www.meetup.com/Marker-Buoy-Dive-Club/events/218900193/
"Sat, Nov 29, 2014, 4:00 PM",cancelled-south current night dive,day island wall,"day island blvd. w. 19 st. sw (cross street) · tacoma, wa","cancelled- 3.1 ebb > 5:50 pm > 2.9 flood, sunset 4;23 pm. splash ~ 4:45 medium current, but a night dive. gear up with light, go in at deep twilight, dive in the dark. you should have experience with current, in the dark, preferably on north diw, and night dive experience. 2 lights minimum, tank lights option as far as i'm concerned. i've only done a couple night dives here so it's as much adventure for me as anyone. no facilities, use something at titlow or before you get there. residential neighborhood, limited parking. carpooling encouraged. early enough we can go out for debriefing after....yes!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/218847656/
"Wed, Nov 26, 2014, 10:00 AM",south sound mid-week slacker dive,redondo beach,"redondo beach dr. s. & redondo way s. · federal way, wa",weather should be improved and not a huge tidal exchange. splash at 10:30 means that seattle and north can make it down to redondo without fighting (too much) rush-hour traffic. get in some underwater time before thanksgiving takes over. one or two dives.....it's your choice.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/218896169/
"Sat, Nov 22, 2014, 5:30 PM",dive planning party,mark & connie wilson's house,"6404 180th st se · snohomish, wa","time once again for food, fun and dive planning. bring some food and drink and some ideas of where you would like to dive.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/218027872/
"Sat, Nov 22, 2014, 8:30 AM",lujac's san juan island boat dive,skyline marina,"2011 skyline way · anacortes, wa","date: saturday november 22nd. the plan is to meet at the boat at 8:30 am so we can load all the gear and leave by 9:00 am. expect to return about 4:00 pm. the first site we are planning to dive is...... long island wall and 2nd dive will be determined based on weather. this site selection is only based on the tides and the weather may dictate a different direction but not to worry, phil knows the san juan’s and he has never disappointed me. the dives include breakfast snacks, lunch, coffee, tea and bottled water. lu-jac's web site is http://www.lujacsquest.com (http://www.lujacsquest.com/) for more information and directions to the boat. the price is $90 per person and must be paid in advance. thanks, bruce brown 425 512-7457 cell 425 334-7763 home",https://www.meetup.com/Marker-Buoy-Dive-Club/events/217502432/
"Sat, Nov 22, 2014, 8:15 AM",south seattle 2 tank dive,redondo beach,"redondo beach dr. s. & redondo way s. · federal way, wa","2 tank redondo dive. first dive meetup 8:15am, splash @ 9:00am. second dive meetup is 10:30am, splash @ 11:30am. slack @ 11:50am. do both or anyone of the two dives. you will have ample time to make it to the dive planning party at 5:30pm see club meetup calendar for details.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/218749657/
"Fri, Nov 21, 2014, 9:15 AM","let's have a friday morning ""slacker dive"" at redondo this friday, november 21.",redondo beach,"redondo beach dr. s. & redondo way s. · federal way, wa","friday, november 21, ""slacker"" dive at redondo. i know many of you have, of course, been here, but i just want to splash. let's gather at 9:15 to determine buddies and then splash at 10:00 or as buddies are ready. addendum... i know that several of us are planning on doing a second dive after the surface interval. i estimate that splash to be about noon. we'll gather again and determine buddies.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/218719783/
"Sun, Nov 16, 2014, 8:30 AM",south whidbey island wall dive,possession point park,"s franklin rd · clinton, wa",let's head back to possession point for a single tank dive. we'll plan to catch the 8:30am ferry from mukilteo with a 10:00am splash.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/214414472/
"Sat, Nov 15, 2014, 10:30 AM",north puget sound dive,keystone jetty,"1372 s engle rd 48° 9.44' n 122° 40.27' w · coupeville, wa","the big feature here is a jetty made of big boulders covered in plumose sea anemones with lots of life around. there's also an old wharf with pilings and lots of tube worms to the east. slack is at 12:18 pm and splash should be around 11:45 am. this slack is in between a flood of 1.3 knots and an ebb of -2.5 knots. it's possible to start this dive at the wharf and let the early ebb current take you to the jetty. or just spend the whole dive along the jetty -- there's plenty to check out and see. facilities at fort casey state park (which includes the keystone area) include restrooms, an unheated shower outdoors, and picnic tables. a valid discovery pass or one-day pass is required to park at the site. it's about a 25-mile drive to keystone if you're taking the mukilteo ferry. shooting for the 9:30 am ferry to clinton would be a good idea. meeting up by the mukilteo boat launch parking lot for car-pooling is always encouraged!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/217748442/
"Sat, Nov 15, 2014, 8:00 AM",photo workshop - howe sound - sea dragon,horseshoe bay marina,"6409 bay street · horseshoe bay, bc","i am facilitating a two-day uw photo workshop in horseshoe bay bc. i'd welcome participation from other marker buoy members as subject matter experts or students. the schedule includes 2 90-minute classroom sessions plus four dives over two days. the cost is $139 per day. call me for more information regarding accommodations, car pooling, etc. (206) 528-3757 reserve a space by calling the sea dragon folks at (604) 329-3486 or email them at info@seadragoncharters.com",https://www.meetup.com/Marker-Buoy-Dive-Club/events/218154162/
"Fri, Nov 14, 2014, 9:15 AM",south sound friday slacker dive,redondo beach,"redondo beach dr. s. & redondo way s. · federal way, wa",coll jaxen,https://www.meetup.com/Marker-Buoy-Dive-Club/events/217448382/
"Wed, Nov 12, 2014, 6:00 PM",north sound night dive,mukilteo t-dock,"701 front street · mukilteo, wa","go deep or stay shallow....something for everyone. octos, wolfeels, sailfin sculpins, and anemones....are almost certain to be found...... current should is usually not an issue.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/217231002/
"Tue, Nov 11, 2014, 6:00 PM",board meeting,"frontier bonding service, llc","155 ne 100th st suite 201 · seattle, wa",board meeting open to all club members. board members please rsvp yes or no so we can be sure we have a quorum. if calling in please let me know when you rsvp. if the door is locked when you arrive please call 206-669-0292 for entry.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/dskwzjyspbpb/
"Sun, Nov 9, 2014, 11:30 AM",south sound current dive,day island wall,"day island blvd. w. 19 st. sw (cross street) · tacoma, wa","south narrows: 3.0 ebb > 1:34pm > 3.1 flood; splash somewhere around 12:30. will all the recent rain i hope this site to be a bit better than some but doubt viz will be great. this will be a north bound drift and back from the north access site. current is sorta medium > a tad more. good for those ratcheting up their current experience. not good for day island or current newbies. the usual diw conditions- no facilities, use titlow or somewhere on the way there. parking is limited, carpool if you can. save gas, save parking, help save the environment, and get to know your fellow diver a bit better. if you can plan to debrief at steamers or boathouse 19 after the dive, it's a good part of the fun. plan come and watch joyce and fritz plunge into the frigid waters of the sound after 10 days in hawaii. brrr!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/217490032/
"Sat, Nov 8, 2014, 10:00 AM",lake washington i-90 bridge,west side of i-90 bridge,"i-90 trail and i-90 · seattle, wa",this is a fairly easy intermediate level dive. visibility can be less than optimal and the depth is beyond beginner level at the far end of the underwater bridge structure. this is to be considered a wreck dive and if you choose to go under the bridge make sure you tie of a line to some where outside the structure. a silt out could be deadly. here is a link about how the dive..... http://www.nwdiveclub.com/viewtopic.php?t=190,https://www.meetup.com/Marker-Buoy-Dive-Club/events/217229292/
"Fri, Nov 7, 2014, 9:15 AM",south sound friday slacker dive,three tree point,"sw 170th street · burien, wa","sunrise at 7:03am. i chose this site over redondo due to potential runoff if its raining. anyway, this is a great dive site for any friday. easy access to the water, a lot of interesting marine life. however, no facilities are offered. so if you need a potty break, be sure you stop somewhere on the way to the site. meet time is 9:15 for a 10am splash. site location is 170th st and maplewild ave sw.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/216784342/
"Wed, Nov 5, 2014, 7:00 PM",monthly club meeting at sunset hill community club - seattle,sunset hill community club,"3003 northwest 66th street · seattle, wa","monthly meeting at sunset hill community center: our guest this month will be jim rakowski, a photographer of some renown in southern california, who has recently returned from isla mujeres off of the yucatan coast of mexico... while there he swam & filmed the magnificent whale sharks that congregate during the summer months; come see the excitement jim has captured, and learn who's who in providing access to them at an affordable cost. thanks to fritz merkel for connecting jim with our club!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/qkmqhkyspbhb/
"Sun, Nov 2, 2014, 9:00 AM",edmonds sunday morning dive,bruce higgins underwater trails (edmonds underwater park),"main st & railroad av · edmonds, wa",janney jaxen,https://www.meetup.com/Marker-Buoy-Dive-Club/events/216208792/
"Sat, Nov 1, 2014, 10:30 AM",south seattle dive,three tree north,"s.w. 170th pl. · burien, wa","three tree dive, viz has been 25'+ lately. meetup is at 10:30am with an 11:30am splash. slack at 12:04pm. new members have an opportunity here, to meet and discuss diving with others. or maybe dive a site you have never dove before. you are encouraged to attend and get your feet wet. we can stop off for lunch at the pub and swap stories regarding the dive. note: i will be doing an earlier non-hosted dive, splashing at 9:30am, if anyone is interested. limited parking, carpool if possible. no facilities, get your business done before you arrive. expect 40% chance of showers. gee i was hoping not to get wet!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/216059582/
"Fri, Oct 31, 2014, 9:15 AM",west seattle friday halloween/slacker dive,seacrest cove 2,"harbor ave. · seattle, wa","the only thing scary about this dive is the big tidal exchange. luckily, you'll hardly notice any current at this site. costumes are optional, dry and wet suits are not. lots of variety of marine life found here. easy access to the shoreline. bathroom facilities provided. sunrise at 7:52am. meet time is 9:15, splash at 10am.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/211283482/
"Wed, Oct 29, 2014, 7:30 PM",south seattle night dive,three tree north,"s.w. 170th pl. · burien, wa","three tree night dive. meetup 7:30pm, splash 8:00pm. the later meetup time makes commuting easier, just have your equipment almost ready to go prior to arrival. have your working, primary, secondary and tank lights with you. we should be home by 10pm ""ish""",https://www.meetup.com/Marker-Buoy-Dive-Club/events/213581922/
"Sat, Oct 25, 2014, 9:00 AM",annual pumpkin carving contest,alki junkyard,"alki and 64th · seattle, wa","coffee and pastries will be available during your set-up starting at 9:00am. there will be a dive briefing starting at 10:00am with a shotgun start soon after. hot dogs, snacks and hot cider will be provided following your dive and during judging. parking is limited to on street so an early arrival is suggested. we can probably make arrangements to unload your gear near the pavillion but you may need to ferry it a fair distance. rain or shine. rules: · must dive with a buddy · byop - bring your own pumpkin · pumpkin cannot be punctured in any way before reaching final carving depth of 10'. · pumpkins may be stenciled beforehand with a marker as long as no holes exist. · only items found during the dive may be added to the pumpkin · teams must return to dive site entrance within 60 minutes of official start. · all participants who are not club members must have a signed release of liability. · any type of carving tool is allowed as long as it is in a sheath. judging will be done by everyone around (so be sure to bring your friends to cheer for you!). there is a flyer in the files section.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/206874162/
"Fri, Oct 24, 2014, 9:15 AM",south sound friday slacker dive,three tree north,"s.w. 170th pl. · burien, wa","the days are getting shorter. sunrise is at 7:42am. maybe catch some snoozing marine life on this dive! can always hope for an amazing dive. no current issues here. easy access to the water. no facilities at this location so make your pit stop before you arrive. meet time is 9:15, splash at 10am.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/211278782/
"Wed, Oct 22, 2014, 5:30 PM","seattle, it's been awhile dive",alki cove 2,"1660 harbor ave sw · seattle, wa","it's been several months since i last dove cove 2. if you'd like to discover or rediscover this location then join me. this is a great site for new divers to develop their night diving skills and work on your buoyance. if you are new to diving i encourage you to attend, besides you did pay to get certified, so you might as well dive, right! sunset is around 6:30pm, so 5:30pm meetup. you must have primary, secondary and tank lights for this dive.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/213579832/
"Tue, Oct 21, 2014, 6:30 PM",be counted at the mukilteo waterfront master plan meeting,mukilteo city council,"11930 cyrus way · mukilteo, wa",this will be the first meeting regarding changes to the mukilteo waterfront. the city has included references to a potential diving park and our community should be represented at the meeting. i won't actually be able to attend but i wanted to get this in front of everyone.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/214143392/
"Sun, Oct 19, 2014, 8:00 AM",dive south whidbey island,possession point park,"s franklin rd · clinton, wa","we'll meet aboard the 08:00 mukelteo ferry; it takes less than an hour to cross and drive to the park. we can splash any time after 08:30 and can dive the entire flood with little current. this area is known for its' wonderful spread finger structure and varied fish & invertebrate life. divers new to the club are especially encouraged to attend, as i will act as guide.* 2 dives are possible in this time frame. carpool is encouraged, and the discover pass is required to park at the park! *late breaking glitch: my guidance will have to be from shore as i am now taking antibiotics & painkillers for a deep tissue infection in my foot... rather a contra-indication to diving!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/200055332/
"Sat, Oct 18, 2014, 1:00 PM",anacortes current dive,skyline marina,"2011 skyline way · anacortes, wa","skyline/burrows pass. advanced dive. 1.5f > 2:30 >.8e splash 2-2:15 drift dive with a long swim out to a rock wall full of inverts. some of the best color in the sound. you can find ps. king crabs, and candy striped shrimp here. long swim, no facilities. parking has been getting tighter with development in the areas. carpooling highly encouraged.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/200057342/
"Sat, Oct 18, 2014, 7:30 AM",sea dragon charters - howe sound bc,horseshoe bay marina,"6409 bay street · horseshoe bay, bc","this past week the vis in howe sound has been nothing short of spectacular... 80 feet! also recently they have been seeing six gill sharks and humpback whales. this saturday, the boat has lots of space and right now only experienced divers have signed up. there is an inexpensive motel within walking distance of the harbor. a 2-tank dive is $110",https://www.meetup.com/Marker-Buoy-Dive-Club/events/213856712/
"Wed, Oct 15, 2014, 7:45 PM","seattle, avoid the traffic night dive",alki junkyard,"alki and 64th · seattle, wa","junkyard night dive. in an attempt to by pass the ""rush hour"" i am scheduling this dive for a 7:50pm meetup with an 8:30 splash. current will be .1kt @ 8:10pm, slack at 9:50pm on a mild flood. bring primary, backup and tank lights. you should be able to eat dinner, make an easy commute to site, complete dive and be home in time for the news.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/208423342/
"Sat, Oct 11, 2014, 10:45 AM",south seattle 2 tank dive,three tree north,"s.w. 170th pl. · burien, wa","three tree dive. 1st meetup 10:45am, splash 11:30am. 2nd dive meetup 1pm, splash 1:45 pm. you can do one or both dives. no facilities, so get your business done before arriving. parking is limited. this site is truly one of the better shore dives for variety. recommend you look at some of the past photos to get a good idea of what's possible at this site. any member wishing to learn how to host a dive is welcome to join me as a co-host or as an outside observer.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/207980062/
"Fri, Oct 10, 2014, 9:15 AM",south sound friday slacker dive,redondo beach,"redondo beach dr. s. & redondo way s. · federal way, wa","dive here on a high tide. the viz appears to be better, and at the end of the dive you might be able to swim right up to the steps to the street. the run off from the marine science center tends to chum the water and the perch sometimes appear in large numbers. easy access to the water, close parking nearby. full facilities. meet time is 9:15, splash at 10:00am.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/205263632/
"Wed, Oct 8, 2014, 7:00 PM",north sound night dive,mukilteo t-dock,"701 front street · mukilteo, wa",with the days getting shorter and crabbing season closed for the summer......we might have some really great conditions for seeing some cool stuff. this is a site with few if any current issues and has a variety of dive profiles available. this site is suitable for all divers.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/208424602/
"Sat, Oct 4, 2014, 1:15 PM",anacortes current dive,skyline marina,"2011 skyline way · anacortes, wa","skyline/burrows pass. 2.2f >2:46>0.8e splash ~ 2:15-2:30pm advanced dive. drift dive with a long swim out to a rock wall full of inverts. some of the best color in the sound. you can find ps. king crabs, and candy striped shrimp here. san juan dive without the boat. long swim, no facilities. parking has been getting tighter with development in the areas. carpooling highly encouraged due to the long drive and parking hassles.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/200053692/
"Fri, Oct 3, 2014, 9:15 AM",west seattle friday slacker dive,seacrest cove 3,"harbor ave. · seattle, wa","just a few paces beyond cove 2 is cove 3. this dive site is commonly thought of as a training site for beginning divers. however, just off to the left is an old ferry terminal from the 19th century. you can still find an occasional relic from the past here, but there is also marine life that can be found around the pilings. on a good viz day, there are some awesome views. in fact, one diver set up an oil canvas underwater at this site to capture the beauty, some years ago. meet time is 9:15, splash at 10:00am.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/205262132/
"Wed, Oct 1, 2014, 7:00 PM",monthly club meeting at sunset hill community club - seattle,sunset hill community club,"3003 northwest 66th street · seattle, wa","monthly meeting at sunset hill community center: our guest at the october meeting will be barb roy, whom many of you know from her long association with nw dive news and the bellingham dive shop, adventures down under. barb has worked as a freelance photojournalist and contributing editor for a variety of different magazines and on-line publications since 1995, specializing in underwater adventure, destination travel. she currently holds a padi master instructor rating & instructor ratings with iantd, naui, dan, among others; a very accomplished lady of diving indeed! barb's work has been published in magazines including skin diver, nw dive news, sport diver and many others… she’ll be speaking to us at the october 1st meeting on the topic entitled “nw diving; what’s next?” for our members new to diving this will be a great opportunity to hear about the many opportunities for more advanced diving available in our region. and for all of our members, the trips that barb has lined up will provide lots of dive action in bc (including howe sound & the nanaimo wrecks) & the san juan islands… let’s pack the hall for this very special guest!",https://www.meetup.com/Marker-Buoy-Dive-Club/events/qkmqhkysnbcb/
"Sat, Sep 27, 2014, 6:30 PM",small critter night dive,redondo beach,"redondo beach dr. s. & redondo way s. · federal way, wa",all divers. this will be a night dive so should have at least dove redondo during the day. great time to look for small critters in the shallows. we'll be diving slightly before slack before ebb to be sure we're at high tide. splash around 7:00p. sun sets around 7:00p,https://www.meetup.com/Marker-Buoy-Dive-Club/events/200110502/
"Fri, Sep 26, 2014, 9:15 AM",south sound friday slacker dive,three tree point,"sw 170th street · burien, wa","this is one of my best sites to visit on a weekday. there are always hidden treasures here to uncover. easy entry, should be ample parking. but, no facilities on site. if you have to go, make your pit stop before you arrive. meet time is 9:15, splash at 10:00am. note: the entrance to 3 tree parking is at sw 170th st and maplewild ave.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/205259882/
"Wed, Sep 24, 2014, 7:00 PM",north sound night dive,mukilteo t-dock,"701 front street · mukilteo, wa",with the days getting shorter and crabbing season closed for the summer......we might have some really great conditions for seeing some cool stuff. this is a site with few if any current issues and has a variety of dive profiles available. this site is suitable for all divers.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/208424542/
"Sun, Sep 21, 2014, 8:30 AM",sunday boat dive,des moines marina,"22307 dock avenue · des moines, wa","i'm hosting a sept 21st ocean quest boat dive. this dive is full so do not rsvp, (only those confirmed for this dive may) but others have expressed an interest in doing a boat dive. if you are interested in doing an oct dive please contact me. if 8 people are interested i would be glad to set it up or step aside and let one of our newer members host and i will help with the logistics. mahalo note: meetup 8:30am with a 9am departure. it wouldn't hurt to be a few minutes earlier though to get all the loading done smoothly.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/199730952/
"Sat, Sep 20, 2014, 12:00 PM",port townsend dive,point hudson,"431 water st · port townsend, wa","noon meet up with a 1:00 splash. for folks who have not done this dive, this is one of the most diverse critter dives in puget sound. lots of fish and inverts. in fact, this site still holds my record for the most reef critter species of any site in the pacific northwest. it is usually an easy dive appropriate for all divers - just follow the jetty out and back with a nice sand beach entry. there is parking in front of the wooden boat center located at the end of water street. there are washrooms, shower and a cafe at the dive site. we'll plan on grabbing a bite after the dive. let me know if there are any questions.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/200489272/
"Fri, Sep 19, 2014, 9:15 AM",north sound friday slacker dive,bruce higgins underwater trails (edmonds underwater park),"main st & railroad av · edmonds, wa","it looks like a low tide on this day. not the best conditions but why not check it out. this is the place where the diver can get up-close and personal with the marine life in the park. full facilities. meet time is 9:15am, splash at 10:00am.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/205257602/
"Wed, Sep 17, 2014, 7:00 PM",junkyard night dive,alki junkyard,"alki and 64th · seattle, wa","great location for a night dive, never know what's going to be out and active! night diving experience required. bring a dive light and a backup light. tank lights are good, too. sunset officially at 7:17 pm, slack leading to flood around 8:25 pm, max flood @ .1 knot at 9:52 pm. should be an easy evening.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/200056012/
"Sun, Sep 14, 2014, 9:30 AM",september dive/social/potluck bbq,saltwater state park,"25205 8th pl s · des moines, wa","dive! socialize! eat! join us for a great dive, then socialize, enjoy some delicious bbq and explore the shore at saltwater state park. bring your non-diving family and kids. the park offers a lot of amenities to accommodate everyone; volleyball fields, horseshoe pits, hiking and biking trails. look here http://www.parks.wa.gov/578/saltwater for more information and handy maps. the projection is to begin congregating about 0930 and enjoy the location and amenities at will. tides/currents are favorable for splash about 1030 or so and perhaps later. alcohol is allowed only in the campground, by registered campers of legal age. it is not allowed in any other areas of the park. they asked me to tell you that. and parking is by permit only, so you need either a current discover pass or a day-use permit ($10.00). we have reserved the beach point fire ring, which supplies us with 4 picnic tables and some concrete benches. the location is just to the right from the southern-most parking lot, across the creek from the scuba rinse station. it's easy to find as you will certainly see our mbdc banner and masses of dive gear strewn about. restrooms are located about 150 feet away from our site. what should you bring? dive gear, chairs, something to grill and something to share for the potluck. a couple of pop-ups (portable canopy tents i.e. quick-ups) would be greatly appreciated as well. the site does not provide us with a grill so two or three bbq grills would be wonderful so we can cook. i'll bring a grill, set of bbq cooking tools and some charcoal and a chimney starter. oh, and hot mitts and my signature chef's toque, of course. questions? suggestions? just ask ;) we look forward to seeing everyone there for a day of relaxation along the water.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/200148842/
"Sat, Sep 13, 2014, 9:00 AM",edmonds morning dive,bruce higgins underwater trails (edmonds underwater park),"main st & railroad av · edmonds, wa",byron bishop,https://www.meetup.com/Marker-Buoy-Dive-Club/events/205190052/
"Fri, Sep 12, 2014, 9:00 AM","friday slacker dive, west seattle",seacrest cove 2,"harbor ave. · seattle, wa","this is another great site for divers, probably the most frequently dove spot in the pacific nw. this site has a lot to offer; close to water, variety of marine life, bathroom facilities. on a friday morning, parking shouldn't be a problem. meet at 9:00, splash at 9:45am.",https://www.meetup.com/Marker-Buoy-Dive-Club/events/202966052/
"Wed, Sep 10, 2014, 7:00 PM",north sound evening dive,mukilteo t-dock,"701 front street · mukilteo, wa",go deep or stay shallow....something for everyone. current should not be an issue.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/205016122/
"Tue, Sep 9, 2014, 6:00 PM",board meeting,"frontier bonding service, llc","155 ne 100th st suite 201 · seattle, wa",board meeting open to all club members. board members please rsvp yes or no so we can be sure we have a quorum. if calling in please let me know when you rsvp. if the door is locked when you arrive please call 206-669-0292 for entry.,https://www.meetup.com/Marker-Buoy-Dive-Club/events/dskwzjysmbmb/
